1529595439;vif3.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595439;vif2.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595439;total;2149744.50;1922509.00;4072253.50;963177;1077022;16245.51;16243.51;32489.02;8138;8139;0.00;0.00;0;0
1529595439;vif1.0;1343100.00;699036.00;2042136.00;349518;671550;8140.00;8152.00;16292.00;4076;4070;0.00;0.00;0;0
1529595439;vif6.0;813164.00;1229140.00;2042304.00;614570;406582;8152.00;8140.00;16292.00;4070;4076;0.00;0.00;0;0
1529595439;vif4.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595439;vif5.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595439;vif3.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595439;vif2.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595439;total;2156264.00;1928176.00;4084440.00;964088;1078132;16292.00;16292.00;32584.00;8146;8146;0.00;0.00;0;0
1529595440;vif1.0;1249570.88;649704.62;1899275.50;325502;626035;7570.86;7576.85;15147.71;3796;3793;0.00;0.00;0;0
1529595440;vif6.0;756950.12;1143906.25;1900856.38;573097;379232;7584.83;7576.85;15161.68;3796;3800;0.00;0.00;0;0
1529595440;vif4.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595440;vif5.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595440;vif3.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595440;vif2.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595440;total;2006521.00;1793610.88;3800131.75;898599;1005267;15155.69;15153.69;30309.38;7592;7593;0.00;0.00;0;0
1529595440;vif1.0;1279856.00;666214.00;1946070.00;333107;639928;7752.00;7774.00;15526.00;3887;3876;0.00;0.00;0;0
1529595440;vif6.0;773640.00;1175728.00;1949368.00;587864;386820;7758.00;7762.00;15520.00;3881;3879;0.00;0.00;0;0
1529595440;vif4.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595440;vif5.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595440;vif3.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595440;vif2.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595440;total;2053496.00;1841942.00;3895438.00;920971;1026748;15510.00;15536.00;31046.00;7768;7755;0.00;0.00;0;0
1529595441;vif1.0;1354415.25;705341.31;2059756.50;353376;678562;8215.57;8219.56;16435.13;4118;4116;0.00;0.00;0;0
1529595441;vif6.0;821237.56;1234678.62;2055916.25;618574;411440;8231.54;8199.60;16431.14;4108;4124;0.00;0.00;0;0
1529595441;vif4.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595441;vif5.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595441;vif3.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595441;vif2.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595441;total;2175652.75;1940020.00;4115672.75;971950;1090002;16447.11;16419.16;32866.27;8226;8240;0.00;0.00;0;0
1529595441;vif1.0;1336994.00;696031.94;2033026.00;348712;669834;8101.80;8117.76;16219.56;4067;4059;0.00;0.00;0;0
1529595441;vif6.0;810091.81;1228614.75;2038706.62;615536;405856;8123.75;8123.75;16247.51;4070;4070;0.00;0.00;0;0
1529595441;vif4.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595441;vif5.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595441;vif3.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595441;vif2.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595441;total;2147086.00;1924646.75;4071732.75;964248;1075690;16225.55;16241.52;32467.07;8137;8129;0.00;0.00;0;0
1529595442;vif1.0;1310499.00;681475.06;1991974.12;341419;656560;7940.12;7948.10;15888.22;3982;3978;0.00;0.00;0;0
1529595442;vif6.0;793333.38;1193439.12;1986772.50;597913;397460;7952.10;7920.16;15872.26;3968;3984;0.00;0.00;0;0
1529595442;vif4.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595442;vif5.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595442;vif3.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595442;vif2.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
